work_year,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,experience_level_encoded,experience_level_EN,experience_level_EX,experience_level_MI,experience_level_SE,company_size_L,company_size_M,company_size_S,experience_level,company_size,clusters,cluster
2024,FT,Data Analyst,100000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2024,FT,BI Developer,153650,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2024,FT,Data Engineer,145000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2024,FT,Data Scientist,311900,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2024,FT,Data Scientist,207900,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2024,FT,Data Engineer,200000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2024,FT,Data Scientist,165000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2024,FT,Data Scientist,115000,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2024,FT,Data Scientist,242000,US,0,US,1,0,0,1,0,0,1,0,MI,M,2,Medium Salary
2024,FT,Data Scientist,173000,US,0,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2024,FT,Research Scientist,173000,US,100,US,0,1,0,0,0,0,1,0,EN,M,0,Low Salary
2024,FT,Research Scientist,117000,US,100,US,0,1,0,0,0,0,1,0,EN,M,1,High Salary
2024,FT,Data Scientist,281000,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2024,FT,Data Scientist,206000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2024,FT,Data Scientist,204000,US,100,US,1,0,0,1,0,0,1,0,MI,M,0,Low Salary
2024,FT,Data Scientist,134000,US,100,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2024,FT,Research Scientist,173000,US,0,US,2,0,0,0,1,0,1,0,SE,M,0,Low Salary
2024,FT,Research Scientist,117000,US,0,US,2,0,0,0,1,0,1,0,SE,M,1,High Salary
2024,FT,Data Specialist,75423,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2024,FT,Data Specialist,45790,US,0,US,1,0,0,1,0,0,1,0,MI,M,1,High Salary
2024,FT,Data Engineer,300000,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2024,FT,Data Engineer,250000,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2024,FT,Machine Learning Engineer,410000,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
2024,FT,Machine Learning Engineer,274000,US,0,US,2,0,0,0,1,0,1,0,SE,M,2,Medium Salary
